Fecha,Id.Caso,Primer_contacto,Hora,Duracion,,Tiempo_1ra_Respuesta,Tiempo en cola espera,Tiempo de espera cliente[s],Total Mensajes,Comentarios,Intervalos,DIA,Mes,Year
6/06/2022,662252,No_solucion,15:56:23,,,15:56:23,0:00:00,0:10:36,38,,15:30,Monday,June,2022
6/06/2022,662250,No_solucion,15:55:59,0 days 00:21:23,,,0:00:02,0:04:53,155.920462,,15:30,Monday,June,2022
6/06/2022,662247,No_solucion,15:53:55,,,,0:00:00,0:09:22,55,,15:30,Monday,June,2022
6/06/2022,662239,No_solucion,15:51:18,0 days 00:12:08,,,0:00:06,0:05:48,25,,15:30,Monday,June,2022
6/06/2022,662240,No_solucion,15:50:53,0 days 00:21:50,,15:50:51,0:00:02,0:04:53,45,,15:30,Monday,June,2022
6/06/2022,662236,No_solucion,15:49:46,0 days 00:29:33,,15:49:44,0:00:02,12:05:16,155.920462,,15:30,Monday,June,2022
6/06/2022,662237,No_solucion,15:49:14,0 days 00:16:23,,15:49:13,,0:08:33,155.920462,,15:30,Monday,June,2022
6/06/2022,662233,No_solucion,15:47:43,0 days 00:30:16,,15:47:41,,0:08:01,155.920462,,15:30,Monday,June,2022
6/06/2022,662228,No_solucion,15:47:34,0 days 00:31:32,,15:47:33,,0:10:15,34,,15:30,Monday,June,2022
6/06/2022,662231,No_solucion,15:47:09,0 days 00:20:43,,15:47:08,0:00:01,0:08:55,155.920462,,15:30,Monday,June,2022
6/06/2022,662232,No_solucion,15:47:01,0 days 00:30:30,,4:41:27,,0:10:49,155.920462,,15:30,Monday,June,2022
6/06/2022,662229,No_solucion,15:45:35,0 days 00:09:59,,15:45:33,0:00:02,0:04:31,155.920462,,15:30,Monday,June,2022
6/06/2022,662224,No_solucion,15:42:39,,,15:42:37,,0:09:28,155.920462,,15:30,Monday,June,2022
6/06/2022,662220,No_solucion,15:40:37,0 days 02:25:14,,15:40:35,,0:48:57,131,,15:30,Monday,June,2022
6/06/2022,662209,No_solucion,15:40:33,0 days 00:40:47,,11:31:03,,0:13:55,155.920462,,15:30,Monday,June,2022
6/06/2022,662221,No_solucion,15:40:18,,,15:40:16,0:00:02,0:08:47,155.920462,,15:30,Monday,June,2022
6/06/2022,662219,No_solucion,15:38:05,0 days 00:20:18,,15:37:58,0:00:07,0:03:47,14,,15:30,Monday,June,2022
6/06/2022,662217,No_solucion,15:37:43,0 days 01:08:17,,15:37:40,0:00:03,0:16:37,155.920462,,15:30,Monday,June,2022
6/06/2022,662212,No_solucion,15:35:58,,,15:35:52,,0:05:31,24,,15:30,Monday,June,2022
6/06/2022,662213,No_solucion,15:32:37,0 days 00:15:05,,15:32:36,,0:02:47,19,,15:30,Monday,June,2022
6/06/2022,662207,No_solucion,15:31:34,0 days 00:22:10,,15:31:33,0:00:01,0:10:52,22,,15:30,Monday,June,2022
6/06/2022,662205,No_solucion,15:29:25,0 days 00:27:03,,15:29:21,0:00:04,0:15:11,38,,15:00,Monday,June,2022
6/06/2022,662203,No_solucion,15:27:50,0 days 00:12:38,,2:33:19,,0:05:05,24,,15:00,Monday,June,2022
6/06/2022,662200,No_solucion,15:22:54,0 days 00:16:01,,4:41:17,0:00:02,0:04:06,155.920462,,15:00,Monday,June,2022
6/06/2022,662199,No_solucion,15:21:55,0 days 00:29:23,,15:21:53,0:00:02,0:06:40,39,,15:00,Monday,June,2022
6/06/2022,662198,No_solucion,15:20:56,0 days 00:09:41,,15:20:48,0:00:08,3:17:21,155.920462,,15:00,Monday,June,2022
6/06/2022,662193,No_solucion,15:19:50,,,15:19:48,0:00:02,1:27:14,29,,15:00,Monday,June,2022
6/06/2022,662195,No_solucion,15:19:38,,,15:19:36,0:00:02,0:06:03,24,,15:00,Monday,June,2022
6/06/2022,662197,No_solucion,15:19:14,0 days 00:20:51,,15:19:12,0:00:02,0:15:57,25,,15:00,Monday,June,2022
6/06/2022,662192,No_solucion,15:18:17,,,9:30:22,0:00:02,0:05:43,155.920462,,15:00,Monday,June,2022
6/06/2022,662190,No_solucion,15:17:27,0 days 00:32:42,,15:17:26,0:00:01,0:08:51,155.920462,,15:00,Monday,June,2022
6/06/2022,662189,No_solucion,15:15:41,0 days 00:16:14,,15:15:40,0:00:01,0:06:55,21,,15:00,Monday,June,2022
6/06/2022,662188,No_solucion,15:15:05,0 days 00:30:13,,15:15:03,0:00:02,0:14:34,55,,15:00,Monday,June,2022
6/06/2022,662182,No_solucion,15:10:55,0 days 01:00:41,,15:10:53,0:00:02,0:21:30,37,,15:00,Monday,June,2022
6/06/2022,662176,No_solucion,15:10:43,,,15:10:42,0:00:01,0:14:14,155.920462,,15:00,Monday,June,2022
6/06/2022,662180,No_solucion,15:06:58,0 days 01:33:44,,15:06:57,,0:13:30,21,,15:00,Monday,June,2022
6/06/2022,662174,No_solucion,15:05:51,0 days 00:17:51,,,0:00:02,0:08:43,155.920462,,15:00,Monday,June,2022
6/06/2022,662175,No_solucion,15:05:18,,,15:05:16,0:00:02,0:09:45,155.920462,,15:00,Monday,June,2022
6/06/2022,662173,No_solucion,15:04:56,,,15:04:54,0:00:02,0:04:29,23,,15:00,Monday,June,2022
6/06/2022,662172,No_solucion,15:03:14,0 days 00:11:12,,15:03:13,0:00:01,0:05:36,155.920462,,15:00,Monday,June,2022
6/06/2022,662166,No_solucion,14:58:25,0 days 01:06:20,,14:58:23,0:00:02,0:19:56,76,,14:30,Monday,June,2022
6/06/2022,662163,No_solucion,14:56:15,,,14:56:13,0:00:02,0:12:48,155.920462,,14:30,Monday,June,2022
6/06/2022,662167,No_solucion,14:55:51,0 days 00:23:16,,14:55:49,0:00:02,0:08:47,20,,14:30,Monday,June,2022
6/06/2022,662165,No_solucion,14:55:25,0 days 00:21:49,,14:55:23,0:00:02,0:05:50,155.920462,,14:30,Monday,June,2022
6/06/2022,662162,No_solucion,14:53:59,0 days 00:21:55,,14:53:57,0:00:02,0:06:19,155.920462,,14:30,Monday,June,2022
6/06/2022,662155,No_solucion,14:53:58,,,14:53:56,0:00:02,0:10:00,28,,14:30,Monday,June,2022
6/06/2022,662161,No_solucion,14:53:20,,,,0:00:01,0:07:22,28,,14:30,Monday,June,2022
6/06/2022,662156,No_solucion,14:52:36,,,14:52:35,0:00:01,0:07:21,24,,14:30,Monday,June,2022
6/06/2022,662158,No_solucion,14:51:36,0 days 00:19:41,,14:51:34,0:00:02,0:07:17,155.920462,,14:30,Monday,June,2022
6/06/2022,662154,No_solucion,14:49:28,0 days 00:16:58,,14:49:27,,0:06:51,31,,14:30,Monday,June,2022
6/06/2022,662153,No_solucion,14:49:01,0 days 00:22:00,,14:48:59,0:00:02,0:12:20,155.920462,,14:30,Monday,June,2022
6/06/2022,662148,No_solucion,14:48:06,,,14:48:05,0:00:01,0:12:23,61,,14:30,Monday,June,2022
6/06/2022,662141,No_solucion,14:46:50,0 days 00:34:42,,,0:00:00,0:12:51,46,,14:30,Monday,June,2022
6/06/2022,662149,No_solucion,14:46:47,,,14:46:47,0:00:00,0:00:31,155.920462,,14:30,Monday,June,2022
6/06/2022,662144,No_solucion,14:46:06,0 days 00:37:21,,14:46:04,0:00:02,0:04:34,155.920462,,14:30,Monday,June,2022
6/06/2022,662140,No_solucion,14:45:21,0 days 00:15:34,,14:45:20,0:00:01,0:02:52,18,,14:30,Monday,June,2022
6/06/2022,662118,No_solucion,14:44:04,0 days 00:07:36,,14:44:04,0:00:00,0:01:25,14,,14:30,Monday,June,2022
6/06/2022,662138,No_solucion,14:42:17,0 days 00:12:06,,0:12:28,0:00:01,0:00:36,14,,14:30,Monday,June,2022
6/06/2022,662134,No_solucion,14:40:53,0 days 00:28:36,,,0:00:03,0:11:34,155.920462,,14:30,Monday,June,2022
6/06/2022,662136,No_solucion,14:40:52,0 days 00:24:01,,14:40:49,,0:10:16,155.920462,,14:30,Monday,June,2022
6/06/2022,662133,No_solucion,14:39:33,0 days 00:25:03,,14:39:32,0:00:01,0:05:32,155.920462,,14:30,Monday,June,2022
6/06/2022,662129,No_solucion,14:37:08,,,14:37:05,,0:04:08,64,,14:30,Monday,June,2022
6/06/2022,662131,No_solucion,14:36:24,0 days 00:46:09,,14:36:24,0:00:00,16:42:47,155.920462,,14:30,Monday,June,2022
6/06/2022,662126,No_solucion,14:35:04,,,14:35:03,0:00:01,0:08:09,23,,14:30,Monday,June,2022
6/06/2022,662128,No_solucion,14:34:22,0 days 00:14:29,,14:34:21,0:00:01,0:07:04,17,,14:30,Monday,June,2022
6/06/2022,662127,No_solucion,14:33:42,0 days 00:26:02,,14:33:40,0:00:02,0:14:17,155.920462,,14:30,Monday,June,2022
6/06/2022,662125,No_solucion,14:33:06,,,14:33:04,0:00:02,0:04:24,155.920462,,14:30,Monday,June,2022
6/06/2022,662122,No_solucion,14:30:48,0 days 00:20:56,,14:30:47,0:00:01,0:06:13,32,,14:30,Monday,June,2022
6/06/2022,662121,No_solucion,14:29:13,,,14:29:06,0:00:07,0:04:22,155.920462,,14:00,Monday,June,2022
6/06/2022,662067,No_solucion,14:28:21,,,14:28:21,0:00:00,0:06:27,155.920462,,14:00,Monday,June,2022
6/06/2022,662119,No_solucion,14:28:09,,,14:28:07,0:00:02,0:06:34,155.920462,,14:00,Monday,June,2022
6/06/2022,662118,No_solucion,14:27:14,,,,,0:05:39,22,,14:00,Monday,June,2022
6/06/2022,662116,No_solucion,14:27:10,0 days 00:16:18,,14:27:07,,0:03:14,155.920462,,14:00,Monday,June,2022
6/06/2022,662114,No_solucion,14:23:48,0 days 00:28:01,,14:23:47,0:00:01,0:12:14,35,,14:00,Monday,June,2022
6/06/2022,662113,No_solucion,14:22:32,0 days 00:40:24,,14:22:31,0:00:01,0:12:54,53,,14:00,Monday,June,2022
6/06/2022,662110,No_solucion,14:21:36,,,22:42:02,0:01:14,0:01:27,155.920462,,14:00,Monday,June,2022
6/06/2022,662108,No_solucion,14:18:57,0 days 00:35:20,,15:18:03,0:00:01,0:16:29,155.920462,,14:00,Monday,June,2022
6/06/2022,662107,No_solucion,14:18:51,0 days 00:15:47,,14:18:44,0:00:07,0:08:24,155.920462,,14:00,Monday,June,2022
6/06/2022,662103,No_solucion,14:18:51,0 days 00:26:36,,,0:00:21,0:11:54,26,,14:00,Monday,June,2022
6/06/2022,662100,No_solucion,14:18:12,0 days 00:39:45,,14:15:24,0:02:48,0:07:21,39,,14:00,Monday,June,2022
6/06/2022,662095,No_solucion,14:16:38,0 days 00:54:06,,14:12:11,0:04:27,0:31:07,52,,14:00,Monday,June,2022
6/06/2022,662104,No_solucion,14:15:27,0 days 00:37:11,,15:32:35,0:00:01,0:10:19,155.920462,,14:00,Monday,June,2022
6/06/2022,662105,No_solucion,14:15:05,,,7:08:41,0:00:00,0:06:27,23,,14:00,Monday,June,2022
6/06/2022,662088,No_solucion,14:14:58,0 days 00:50:27,,14:06:22,,0:29:45,68,,14:00,Monday,June,2022
6/06/2022,662083,No_solucion,14:14:32,0 days 00:37:45,,14:05:44,0:08:48,2:46:18,33,,14:00,Monday,June,2022
6/06/2022,662084,No_solucion,14:14:20,0 days 00:42:09,,14:05:01,0:09:19,0:25:52,33,,14:00,Monday,June,2022
6/06/2022,662077,No_solucion,14:14:02,0 days 00:30:34,,14:04:46,0:09:16,0:09:02,57,,14:00,Monday,June,2022
6/06/2022,662099,No_solucion,14:14:02,0 days 00:39:11,,14:13:44,0:00:18,0:12:11,155.920462,,14:00,Monday,June,2022
6/06/2022,662097,No_solucion,14:14:02,0 days 00:19:10,,14:13:37,0:00:25,0:03:24,155.920462,,14:00,Monday,June,2022
6/06/2022,662098,No_solucion,14:12:49,0 days 01:05:24,,14:12:48,0:00:01,3:03:21,16,,14:00,Monday,June,2022
6/06/2022,662076,No_solucion,14:10:47,0 days 00:35:40,,14:01:54,0:08:53,0:15:18,49,,14:00,Monday,June,2022
6/06/2022,662092,No_solucion,14:10:47,0 days 00:16:22,,14:09:16,0:01:31,0:03:01,155.920462,,14:00,Monday,June,2022
6/06/2022,662070,No_solucion,14:08:26,,,13:58:46,0:09:40,0:18:18,62,,14:00,Monday,June,2022
6/06/2022,662091,No_solucion,14:08:26,,,6:59:47,0:00:25,0:04:51,25,,14:00,Monday,June,2022
6/06/2022,662069,No_solucion,14:05:23,0 days 01:09:13,,13:57:22,0:08:01,0:31:55,155.920462,,14:00,Monday,June,2022
6/06/2022,662066,No_solucion,14:05:23,0 days 00:23:26,,13:54:16,0:11:07,0:10:26,28,,14:00,Monday,June,2022
6/06/2022,662062,No_solucion,14:04:35,0 days 00:17:01,,13:54:04,,0:03:41,155.920462,,14:00,Monday,June,2022
6/06/2022,662078,No_solucion,14:04:35,0 days 00:50:15,,,0:02:45,0:18:05,155.920462,,14:00,Monday,June,2022
6/06/2022,662079,No_solucion,14:04:35,0 days 00:19:55,,14:01:27,0:03:08,0:04:39,155.920462,,14:00,Monday,June,2022
6/06/2022,662065,No_solucion,13:53:52,0 days 00:21:06,,13:53:48,,0:09:52,33,,13:30,Monday,June,2022
6/06/2022,662063,No_solucion,13:51:42,,,13:51:40,0:00:02,0:50:17,42,,13:30,Monday,June,2022
6/06/2022,662060,No_solucion,13:51:10,0 days 00:18:40,,13:51:09,,0:05:52,155.920462,,13:30,Monday,June,2022
6/06/2022,662061,No_solucion,13:51:01,0 days 00:12:08,,13:51:00,,0:04:53,24,,13:30,Monday,June,2022
6/06/2022,662058,No_solucion,13:49:07,0 days 00:09:05,,13:49:06,0:00:01,0:03:36,13,,13:30,Monday,June,2022
6/06/2022,662057,No_solucion,13:48:38,0 days 00:18:52,,13:48:35,0:00:03,0:05:36,19,,13:30,Monday,June,2022
6/06/2022,662056,No_solucion,13:48:14,0 days 00:09:22,,13:48:11,0:00:03,0:02:13,21,,13:30,Monday,June,2022
6/06/2022,662052,No_solucion,13:48:11,0 days 00:20:08,,13:48:09,0:00:02,0:05:32,155.920462,,13:30,Monday,June,2022
6/06/2022,662053,No_solucion,13:47:13,0 days 00:25:27,,13:47:11,0:00:02,0:13:08,28,,13:30,Monday,June,2022
6/06/2022,662051,No_solucion,13:46:44,0 days 00:33:58,,13:46:36,0:00:08,0:11:01,64,,13:30,Monday,June,2022
6/06/2022,662048,No_solucion,13:45:27,0 days 00:18:24,,13:45:26,0:00:01,0:05:01,23,,13:30,Monday,June,2022
6/06/2022,662044,No_solucion,13:45:10,,,13:34:55,0:00:00,19:39:51,155.920462,,13:30,Monday,June,2022
6/06/2022,662050,No_solucion,13:45:04,,,13:45:03,0:00:01,0:04:52,155.920462,,13:30,Monday,June,2022
6/06/2022,662043,No_solucion,13:44:08,,,13:44:07,0:00:01,17:57:35,155.920462,,13:30,Monday,June,2022
6/06/2022,662045,No_solucion,13:44:08,0 days 00:13:01,,13:44:07,0:00:01,0:04:01,16,,13:30,Monday,June,2022
6/06/2022,662038,No_solucion,13:38:56,0 days 00:16:25,,13:38:54,,0:04:59,155.920462,,13:30,Monday,June,2022
6/06/2022,662030,No_solucion,13:36:51,0 days 00:36:32,,13:36:48,,0:12:20,155.920462,,13:30,Monday,June,2022
6/06/2022,662032,No_solucion,13:36:25,0 days 00:21:27,,13:36:23,0:00:02,0:03:56,16,,13:30,Monday,June,2022
6/06/2022,662025,No_solucion,13:35:12,,,13:35:10,,0:04:30,155.920462,,13:30,Monday,June,2022
6/06/2022,662031,No_solucion,13:34:26,0 days 01:13:53,,13:34:25,0:00:01,0:22:04,25,,13:30,Monday,June,2022
6/06/2022,662019,No_solucion,13:31:49,,,13:31:46,0:00:03,0:03:47,21,,13:30,Monday,June,2022
6/06/2022,662022,No_solucion,13:31:32,0 days 00:31:11,,13:31:31,0:00:01,0:09:06,45,,13:30,Monday,June,2022
6/06/2022,662017,No_solucion,13:28:55,0 days 00:33:55,,13:28:54,0:00:01,0:15:10,49,,13:00,Monday,June,2022
6/06/2022,662016,No_solucion,13:26:28,0 days 01:53:18,,13:26:27,0:00:01,0:11:31,155.920462,,13:00,Monday,June,2022
6/06/2022,662015,No_solucion,13:26:13,0 days 00:10:21,,13:26:11,,0:05:21,21,,13:00,Monday,June,2022
6/06/2022,662013,No_solucion,13:25:11,,,13:25:09,0:00:02,0:08:37,18,,13:00,Monday,June,2022
6/06/2022,662012,No_solucion,13:23:51,0 days 00:16:34,,10:20:13,0:00:03,0:04:29,30,,13:00,Monday,June,2022
6/06/2022,662010,No_solucion,13:22:30,0 days 00:09:24,,13:22:27,0:00:03,0:05:32,23,,13:00,Monday,June,2022
6/06/2022,661973,No_solucion,13:21:12,0 days 00:25:04,,13:21:12,0:00:00,0:09:45,23,,13:00,Monday,June,2022
6/06/2022,662004,No_solucion,13:19:47,0 days 00:22:31,,13:19:46,0:00:01,0:09:37,24,,13:00,Monday,June,2022
6/06/2022,661994,No_solucion,13:19:07,0 days 00:15:36,,,0:00:03,0:02:52,16,,13:00,Monday,June,2022
6/06/2022,662005,No_solucion,13:18:47,0 days 00:18:16,,13:18:45,0:00:02,0:07:42,22,,13:00,Monday,June,2022
6/06/2022,662003,No_solucion,13:18:22,0 days 00:49:37,,13:18:19,0:00:03,0:17:37,155.920462,,13:00,Monday,June,2022
6/06/2022,661989,No_solucion,13:17:43,0 days 00:37:56,,6:31:07,0:00:01,0:10:48,39,,13:00,Monday,June,2022
6/06/2022,661999,No_solucion,13:16:37,,,13:16:34,,1:30:54,14,,13:00,Monday,June,2022
6/06/2022,662001,No_solucion,13:16:25,0 days 00:14:51,,0:39:31,0:00:01,0:07:55,26,,13:00,Monday,June,2022
6/06/2022,661998,No_solucion,13:14:13,0 days 00:16:56,,13:14:12,0:00:01,0:09:37,25,,13:00,Monday,June,2022
6/06/2022,661992,No_solucion,13:12:45,0 days 00:14:01,,13:12:42,,0:05:48,20,,13:00,Monday,June,2022
6/06/2022,661993,No_solucion,13:12:19,0 days 00:27:20,,13:12:16,0:00:03,0:09:41,30,,13:00,Monday,June,2022
6/06/2022,661988,No_solucion,13:11:20,0 days 00:17:31,,,0:00:02,0:05:05,27,,13:00,Monday,June,2022
6/06/2022,661987,No_solucion,13:09:45,,,,0:00:02,0:06:24,155.920462,,13:00,Monday,June,2022
6/06/2022,661986,No_solucion,13:08:47,0 days 00:17:27,,13:08:46,0:00:01,0:08:04,18,,13:00,Monday,June,2022
6/06/2022,661985,No_solucion,13:08:00,0 days 01:11:50,,13:07:59,,0:35:38,96,,13:00,Monday,June,2022
6/06/2022,661982,No_solucion,13:05:32,0 days 00:25:06,,13:05:30,0:00:02,0:11:39,28,,13:00,Monday,June,2022
6/06/2022,661952,No_solucion,13:04:09,,,3:39:53,,0:16:22,155.920462,,13:00,Monday,June,2022
6/06/2022,661979,No_solucion,13:00:50,0 days 00:30:21,,13:00:49,0:00:01,0:11:42,33,,13:00,Monday,June,2022
6/06/2022,661981,No_solucion,13:00:07,0 days 00:20:02,,13:00:06,,0:12:33,19,,13:00,Monday,June,2022
6/06/2022,661973,No_solucion,12:59:17,0 days 00:21:38,,12:59:15,0:00:02,0:11:32,44,,12:30,Monday,June,2022
6/06/2022,661976,No_solucion,12:58:41,0 days 00:28:49,,12:58:38,0:00:03,8:59:42,24,,12:30,Monday,June,2022
6/06/2022,661963,No_solucion,12:58:19,0 days 00:18:15,,12:58:18,0:00:01,0:04:43,155.920462,,12:30,Monday,June,2022
6/06/2022,661975,No_solucion,12:57:58,0 days 00:30:39,,12:57:56,,0:07:17,32,,12:30,Monday,June,2022
6/06/2022,661962,No_solucion,12:56:02,0 days 00:17:13,,12:56:00,0:00:02,0:05:00,155.920462,,12:30,Monday,June,2022
6/06/2022,661970,No_solucion,12:55:59,0 days 00:19:00,,12:55:58,0:00:01,22:33:24,32,,12:30,Monday,June,2022
6/06/2022,661969,No_solucion,12:55:53,0 days 00:26:38,,12:55:51,0:00:02,16:16:11,37,,12:30,Monday,June,2022
6/06/2022,661967,No_solucion,12:54:59,0 days 00:12:11,,12:54:56,0:00:03,0:04:00,23,,12:30,Monday,June,2022
6/06/2022,661966,No_solucion,12:54:46,0 days 00:17:28,,12:54:43,,0:06:46,32,,12:30,Monday,June,2022
6/06/2022,661964,No_solucion,12:54:09,0 days 00:25:48,,6:08:05,0:00:05,0:10:02,155.920462,,12:30,Monday,June,2022
6/06/2022,661961,No_solucion,12:52:24,0 days 00:08:49,,12:52:22,0:00:02,0:05:49,12,,12:30,Monday,June,2022
6/06/2022,661931,No_solucion,12:52:17,,,12:52:16,0:00:01,0:02:08,15,,12:30,Monday,June,2022
6/06/2022,661958,No_solucion,12:51:17,,,12:51:14,0:00:03,0:04:40,155.920462,,12:30,Monday,June,2022
6/06/2022,661954,No_solucion,12:50:54,0 days 00:38:51,,13:36:02,0:00:02,0:15:04,45,,12:30,Monday,June,2022
6/06/2022,661959,No_solucion,12:50:42,0 days 00:24:51,,12:50:39,0:00:03,0:05:41,155.920462,,12:30,Monday,June,2022
6/06/2022,661957,No_solucion,12:48:55,0 days 00:14:36,,12:48:54,0:00:01,0:08:00,23,,12:30,Monday,June,2022
6/06/2022,661948,No_solucion,12:40:57,0 days 00:19:59,,9:53:26,0:00:02,2:04:48,30,,12:30,Monday,June,2022
6/06/2022,661946,No_solucion,12:38:23,0 days 00:24:01,,12:38:22,0:00:01,0:08:51,155.920462,,12:30,Monday,June,2022
6/06/2022,661943,No_solucion,12:38:00,0 days 00:18:58,,21:42:09,0:00:02,0:07:04,155.920462,,12:30,Monday,June,2022
6/06/2022,661944,No_solucion,12:37:37,0 days 00:26:58,,12:37:35,0:00:02,20:49:45,18,,12:30,Monday,June,2022
6/06/2022,661901,No_solucion,12:36:46,0 days 00:59:35,,12:36:46,,0:23:01,69,,12:30,Monday,June,2022
6/06/2022,661941,No_solucion,12:35:32,0 days 00:50:23,,12:35:29,0:00:03,0:16:46,155.920462,,12:30,Monday,June,2022
6/06/2022,661938,No_solucion,12:34:41,0 days 00:17:49,,,0:00:01,0:07:26,28,,12:30,Monday,June,2022
6/06/2022,661935,No_solucion,12:34:09,,,12:34:08,0:00:01,0:06:12,28,,12:30,Monday,June,2022
6/06/2022,661936,No_solucion,12:33:28,,,12:33:27,0:00:01,0:07:59,27,,12:30,Monday,June,2022
6/06/2022,661931,No_solucion,12:32:33,,,12:32:30,,0:05:17,50,,12:30,Monday,June,2022
6/06/2022,661929,No_solucion,12:29:59,0 days 00:18:27,,12:29:56,0:00:03,0:07:23,155.920462,,12:00,Monday,June,2022
6/06/2022,661926,No_solucion,12:29:29,,,12:29:28,0:00:01,13:20:17,23,,12:00,Monday,June,2022
6/06/2022,661923,No_solucion,12:29:20,0 days 00:14:44,,12:29:18,0:00:02,0:08:33,21,,12:00,Monday,June,2022
6/06/2022,661924,No_solucion,12:29:01,0 days 00:18:07,,12:28:59,0:00:02,0:02:51,17,,12:00,Monday,June,2022
6/06/2022,661921,No_solucion,12:27:15,0 days 00:30:22,,12:27:10,,0:08:59,27,,12:00,Monday,June,2022
6/06/2022,661918,No_solucion,12:26:16,0 days 00:44:38,,12:26:14,0:00:02,0:21:41,39,,12:00,Monday,June,2022
6/06/2022,661916,No_solucion,12:24:45,0 days 00:46:17,,12:24:43,,0:12:50,53,,12:00,Monday,June,2022
6/06/2022,661913,No_solucion,12:23:37,0 days 00:09:58,,12:23:35,0:00:02,0:04:16,24,,12:00,Monday,June,2022
6/06/2022,661914,No_solucion,12:23:26,,,,,0:13:05,155.920462,,12:00,Monday,June,2022
6/06/2022,661908,No_solucion,12:20:50,0 days 00:52:57,,12:20:50,0:00:00,7:13:00,48,,12:00,Monday,June,2022
6/06/2022,661906,No_solucion,12:20:29,0 days 00:12:32,,12:20:29,0:00:00,0:03:17,155.920462,,12:00,Monday,June,2022
6/06/2022,661909,No_solucion,12:20:04,0 days 00:22:32,,12:20:02,0:00:02,0:10:37,28,,12:00,Monday,June,2022
6/06/2022,661895,No_solucion,12:19:46,0 days 00:51:26,,12:19:45,,0:15:01,155.920462,,12:00,Monday,June,2022
6/06/2022,661907,No_solucion,12:19:31,0 days 00:21:53,,,0:00:01,0:06:56,27,,12:00,Monday,June,2022
6/06/2022,661903,No_solucion,12:18:51,0 days 00:35:55,,12:18:50,0:00:01,0:10:07,155.920462,,12:00,Monday,June,2022
6/06/2022,661904,No_solucion,12:18:02,0 days 00:12:26,,12:18:01,0:00:01,0:03:04,155.920462,,12:00,Monday,June,2022
6/06/2022,661901,No_solucion,12:16:27,0 days 00:19:38,,12:16:25,,0:06:09,17,,12:00,Monday,June,2022
6/06/2022,661896,No_solucion,12:16:10,0 days 00:09:12,,12:16:04,0:00:06,0:02:15,155.920462,,12:00,Monday,June,2022
6/06/2022,661900,No_solucion,12:15:18,0 days 00:30:59,,11:00:23,0:00:02,0:11:07,35,,12:00,Monday,June,2022
6/06/2022,661898,No_solucion,12:14:55,,,12:14:53,0:00:02,0:06:55,155.920462,,12:00,Monday,June,2022
6/06/2022,661899,No_solucion,12:14:46,0 days 00:29:33,,12:14:44,0:00:02,0:07:50,31,,12:00,Monday,June,2022
6/06/2022,661897,No_solucion,12:13:59,0 days 00:11:39,,12:13:58,0:00:01,0:05:09,155.920462,,12:00,Monday,June,2022
6/06/2022,661893,No_solucion,12:11:52,0 days 01:15:26,,12:11:51,0:00:01,0:07:09,155.920462,,12:00,Monday,June,2022
6/06/2022,661889,No_solucion,12:11:29,,,12:11:27,0:00:02,0:01:43,30,,12:00,Monday,June,2022
6/06/2022,661888,No_solucion,12:09:57,0 days 00:13:14,,12:09:55,0:00:02,0:03:16,155.920462,,12:00,Monday,June,2022
6/06/2022,661887,No_solucion,12:08:46,0 days 00:21:47,,12:08:46,,0:06:58,155.920462,,12:00,Monday,June,2022
6/06/2022,661885,No_solucion,12:08:24,,,12:08:23,0:00:01,0:09:49,26,,12:00,Monday,June,2022
6/06/2022,661878,No_solucion,12:07:34,,,12:07:32,0:00:02,3:35:39,155.920462,,12:00,Monday,June,2022
6/06/2022,661882,No_solucion,12:07:10,0 days 00:37:33,,12:07:10,,0:14:42,53,,12:00,Monday,June,2022
6/06/2022,661877,No_solucion,12:04:32,0 days 00:18:45,,12:04:31,0:00:01,0:10:40,38,,12:00,Monday,June,2022
6/06/2022,661875,No_solucion,12:03:59,0 days 00:11:55,,,0:00:01,0:05:14,155.920462,,12:00,Monday,June,2022
6/06/2022,661873,No_solucion,12:03:25,0 days 00:13:26,,12:03:24,0:00:01,22:02:17,20,,12:00,Monday,June,2022
6/06/2022,661871,No_solucion,12:01:16,,,,,0:19:03,58,,12:00,Monday,June,2022
6/06/2022,661869,No_solucion,11:58:58,0 days 00:20:55,,11:58:57,,0:03:57,155.920462,,11:30,Monday,June,2022
6/06/2022,661863,No_solucion,11:57:32,0 days 00:13:15,,18:44:54,,0:05:33,31,,11:30,Monday,June,2022
6/06/2022,661856,No_solucion,11:54:18,0 days 00:11:17,,20:14:19,0:00:02,0:03:52,155.920462,,11:30,Monday,June,2022
6/06/2022,661861,No_solucion,11:53:22,0 days 00:12:55,,11:53:20,0:00:02,0:03:20,17,,11:30,Monday,June,2022
6/06/2022,661859,No_solucion,11:49:49,,,11:49:47,0:00:02,0:10:09,24,,11:30,Monday,June,2022
6/06/2022,661857,No_solucion,11:48:24,0 days 00:23:24,,11:48:23,0:00:01,5:59:49,27,,11:30,Monday,June,2022
6/06/2022,661852,No_solucion,11:47:14,0 days 00:52:30,,11:47:13,,0:12:03,46,,11:30,Monday,June,2022
